YearStart,YearEnd,LocationAbbr,LocationDesc,pct_overweight,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,age_months,race,GeoLocation,Indigenous
2008,2008,MI,Michigan,10.9,10.6,11.2,"43,102",,White,"    (44.6613195430005, -84.71439026999968)",0
2008,2008,MN,Minnesota,26.5,24.3,28.8,"1,504",,Indigenous,"    (46.35564873600049, -94.79420050299967)",1
2008,2008,MN,Minnesota,11.1,10.6,11.6,"15,564",,White,"    (46.35564873600049, -94.79420050299967)",0
2008,2008,MS,Mississippi,15.9,15.1,16.7,"8,082",,White,"    (32.745510099000455, -89.53803082499968)",0
2008,2008,MO,Missouri,9.5,2.6,16.3,74,,Indigenous,"    (38.635790776000476, -92.56630005299968)",1
2008,2008,MO,Missouri,14.8,14.4,15.3,"20,569",,White,"    (38.635790776000476, -92.56630005299968)",0
2008,2008,MT,Montana,21.5,19.8,23.1,"2,292",,Indigenous,"    (47.06652897200047, -109.42442064499971)",1
2008,2008,MT,Montana,8.5,7.8,9.3,"5,234",,White,"    (47.06652897200047, -109.42442064499971)",0
2008,2008,NE,Nebraska,18.1,14.0,22.1,349,,Indigenous,"    (41.6410409880005, -99.36572062299967)",1
2008,2008,NE,Nebraska,12.2,11.5,13.0,"7,712",,White,"    (41.6410409880005, -99.36572062299967)",0
2008,2008,NV,Nevada,14.8,11.6,18.0,479,,Indigenous,"    (39.493240390000494, -117.07184056399967)",1
2008,2008,NV,Nevada,10.6,9.6,11.5,"3,658",,White,"    (39.493240390000494, -117.07184056399967)",0
2008,2008,NH,New Hampshire,7.7,1.6,13.7,78,,Indigenous,"    (43.65595011300047, -71.50036091999965)",1
2008,2008,NH,New Hampshire,13.5,12.5,14.4,"4,889",,White,"    (43.65595011300047, -71.50036091999965)",0
2008,2008,NJ,New Jersey,13.7,9.7,17.6,293,,Indigenous,"    (40.13057004800049, -74.27369128799967)",1
2008,2008,NJ,New Jersey,14.5,13.8,15.3,"8,476",,White,"    (40.13057004800049, -74.27369128799967)",0
2008,2008,NM,New Mexico,19.3,16.3,22.3,663,,Indigenous,"    (34.52088095200048, -106.24058098499967)",1
2008,2008,NM,New Mexico,8.4,7.3,9.5,"2,381",,White,"    (34.52088095200048, -106.24058098499967)",0
2008,2008,NY,New York,12.0,10.2,13.9,"1,238",,Indigenous,"    (42.82700103200045, -75.54397042699964)",1
2008,2008,NY,New York,12.6,12.2,13.0,"29,782",,White,"    (42.82700103200045, -75.54397042699964)",0
2008,2008,NC,North Carolina,17.2,13.6,20.9,412,,Indigenous,"    (35.466220975000454, -79.15925046299964)",1
2008,2008,NC,North Carolina,10.7,10.3,11.2,"20,439",,White,"    (35.466220975000454, -79.15925046299964)",0
2008,2008,ND,North Dakota,24.2,21.8,26.7,"1,205",,Indigenous,"    (47.47531977900047, -100.11842104899966)",1
2008,2008,ND,North Dakota,10.8,9.7,11.9,"3,090",,White,"    (47.47531977900047, -100.11842104899966)",0
2008,2008,OH,Ohio,11.1,7.9,14.3,369,,Indigenous,"    (40.06021014100048, -82.40426005599966)",1
2008,2008,OH,Ohio,10.9,10.7,11.2,"59,712",,White,"    (40.06021014100048, -82.40426005599966)",0
2008,2008,OK,Oklahoma,15.0,12.9,17.0,"1,204",,Indigenous,"    (35.47203135600046, -97.52107021399968)",1
2008,2008,OK,Oklahoma,11.6,11.0,12.3,"9,383",,White,"    (35.47203135600046, -97.52107021399968)",0
2008,2008,OR,Oregon,14.8,12.6,17.0,988,,Indigenous,"    (44.56744942400047, -120.15503132599969)",1
2008,2008,OR,Oregon,9.9,9.5,10.4,"19,285",,White,"    (44.56744942400047, -120.15503132599969)",0
2008,2008,PA,Pennsylvania,12.6,8.7,16.5,286,,Indigenous,"    (40.79373015200048, -77.86070029399963)",1
2008,2008,PA,Pennsylvania,11.6,11.2,12.0,"28,693",,White,"    (40.79373015200048, -77.86070029399963)",0
2008,2008,RI,Rhode Island,15.8,14.2,17.5,"1,837",,White,"    (41.70828019300046, -71.52247031399963)",0
2008,2008,SC,South Carolina,10.9,2.4,19.4,55,,Indigenous,"    (33.998821303000454, -81.04537120699968)",1
2008,2008,SC,South Carolina,13.6,12.9,14.3,"9,576",,White,"    (33.998821303000454, -81.04537120699968)",0
2008,2008,SD,South Dakota,23.0,20.8,25.1,"1,511",,Indigenous,"    (44.353130053000484, -100.3735306369997)",1
2008,2008,SD,South Dakota,12.0,10.9,13.2,"3,265",,White,"    (44.353130053000484, -100.3735306369997)",0
2008,2008,TN,Tennessee,13.5,13.0,13.9,"21,477",,White,"    (35.68094058000048, -85.77449091399967)",0
2008,2008,TX,Texas,16.3,11.6,20.9,246,,Indigenous,"    (31.827240407000488, -99.42677020599967)",1
2008,2008,TX,Texas,14.4,13.9,14.9,"21,676",,White,"    (31.827240407000488, -99.42677020599967)",0
2008,2008,UT,Utah,25.6,21.0,30.1,356,,Indigenous,"    (39.360700171000474, -111.58713063499971)",1
2008,2008,UT,Utah,9.0,8.4,9.5,"10,474",,White,"    (39.360700171000474, -111.58713063499971)",0
2008,2008,VT,Vermont,9.5,8.6,10.3,"4,673",,White,"    (43.62538123900049, -72.51764079099962)",0
2008,2008,VA,Virginia,25.2,17.9,32.5,139,,Indigenous,"    (37.54268067400045, -78.45789046299967)",1
2008,2008,VA,Virginia,22.0,21.3,22.7,"14,569",,White,"    (37.54268067400045, -78.45789046299967)",0
2008,2008,WA,Washington,22.6,21.0,24.2,"2,586",,Indigenous,"    (47.52227862900048, -120.47001078999972)",1
2008,2008,WA,Washington,11.8,11.4,12.2,"24,363",,White,"    (47.52227862900048, -120.47001078999972)",0
2008,2008,WV,West Virginia,7.8,1.7,13.9,77,,Indigenous,"    (38.66551020200046, -80.71264013499967)",1
2008,2008,WV,West Virginia,10.7,10.2,11.2,"15,513",,White,"    (38.66551020200046, -80.71264013499967)",0
2008,2008,WI,Wisconsin,21.9,19.0,24.8,791,,Indigenous,"    (44.39319117400049, -89.81637074199966)",1
2008,2008,WI,Wisconsin,14.0,13.4,14.6,"12,434",,White,"    (44.39319117400049, -89.81637074199966)",0
2008,2008,WY,Wyoming,16.2,8.8,23.5,99,,Indigenous,"    (43.23554134300048, -108.10983035299967)",1
2008,2008,WY,Wyoming,7.2,6.2,8.2,"2,522",,White,"    (43.23554134300048, -108.10983035299967)",0
2008,2008,GU,Guam,7.8,0.2,15.5,51,,White,"    (13.444304, 144.793731)",0
2010,2010,AL,Alabama,12.0,8.4,15.7,308,,Indigenous,"    (32.84057112200048, -86.63186076199969)",1
2010,2010,AL,Alabama,16.3,15.8,16.9,"17,965",,White,"    (32.84057112200048, -86.63186076199969)",0
2010,2010,AK,Alaska,23.9,22.5,25.3,"3,506",,Indigenous,"    (64.84507995700051, -147.72205903599973)",1
2010,2010,AK,Alaska,15.8,14.6,16.9,"3,680",,White,"    (64.84507995700051, -147.72205903599973)",0
2010,2010,AZ,Arizona,19.9,17.7,22.2,"1,219",,Indigenous,"    (34.865970280000454, -111.76381127699972)",1
2010,2010,AZ,Arizona,13.9,13.3,14.4,"14,233",,White,"    (34.865970280000454, -111.76381127699972)",0
2010,2010,AR,Arkansas,19.9,14.5,25.3,216,,Indigenous,"    (34.74865012400045, -92.27449074299966)",1
2010,2010,AR,Arkansas,16.6,16.0,17.2,"16,455",,White,"    (34.74865012400045, -92.27449074299966)",0
2010,2010,CA,California,16.8,15.7,17.9,"4,227",,Indigenous,"    (37.63864012300047, -120.99999953799971)",1
2010,2010,CA,California,15.5,15.2,15.9,"42,962",,White,"    (37.63864012300047, -120.99999953799971)",0
2010,2010,CO,Colorado,12.5,10.0,14.9,697,,Indigenous,"    (38.843840757000464, -106.13361092099967)",1
2010,2010,CO,Colorado,13.0,12.4,13.6,"10,821",,White,"    (38.843840757000464, -106.13361092099967)",0
2010,2010,CT,Connecticut,8.3,3.9,12.6,157,,Indigenous,"    (41.56266102000046, -72.64984095199964)",1
2010,2010,CT,Connecticut,14.3,13.4,15.2,"5,372",,White,"    (41.56266102000046, -72.64984095199964)",0
2010,2010,DE,Delaware,15.1,13.5,16.6,"2,063",,White,"    (39.008830667000495, -75.57774116799965)",0
2010,2010,DC,District of Columbia,17.2,9.4,25.0,93,,White,"    (38.89037138500049, -77.03196112699965)",0
2010,2010,FL,Florida,11.7,9.0,14.4,546,,Indigenous,"    (28.932040377000476, -81.92896053899966)",1
2010,2010,FL,Florida,14.7,14.4,15.0,"48,983",,White,"    (28.932040377000476, -81.92896053899966)",0
2010,2010,GA,Georgia,18.3,15.4,21.1,711,,Indigenous,"    (32.83968109300048, -83.62758034599966)",1
2010,2010,GA,Georgia,15.5,15.1,15.9,"28,259",,White,"    (32.83968109300048, -83.62758034599966)",0
2010,2010,HI,Hawaii,10.5,2.3,18.7,57,,Indigenous,"    (21.304850435000446, -157.85774940299973)",1
2010,2010,HI,Hawaii,11.6,9.9,13.3,"1,312",,White,"    (21.304850435000446, -157.85774940299973)",0
2010,2010,ID,Idaho,18.6,14.9,22.2,442,,Indigenous,"    (43.682630005000476, -114.3637300419997)",1
2010,2010,ID,Idaho,15.0,14.3,15.6,"10,991",,White,"    (43.682630005000476, -114.3637300419997)",0
2010,2010,IL,Illinois,9.5,2.6,16.3,74,,Indigenous,"    (40.48501028300046, -88.99771017799969)",1
2010,2010,IL,Illinois,14.9,14.5,15.3,"30,359",,White,"    (40.48501028300046, -88.99771017799969)",0
2010,2010,IN,Indiana,22.0,14.8,29.1,132,,Indigenous,"    (39.766910452000445, -86.14996019399968)",1
2010,2010,IN,Indiana,16.5,16.1,16.9,"34,999",,White,"    (39.766910452000445, -86.14996019399968)",0
2010,2010,IA,Iowa,22.3,16.3,28.3,188,,Indigenous,"    (42.46940091300047, -93.81649055599968)",1
2010,2010,IA,Iowa,17.7,17.2,18.3,"17,878",,White,"    (42.46940091300047, -93.81649055599968)",0
2010,2010,KS,Kansas,19.1,15.5,22.7,455,,Indigenous,"    (38.34774030000045, -98.20078122699965)",1
2010,2010,KS,Kansas,16.9,16.3,17.6,"14,299",,White,"    (38.34774030000045, -98.20078122699965)",0
2010,2010,KY,Kentucky,22.4,12.1,32.6,67,,Indigenous,"    (37.645970271000465, -84.77497104799966)",1
2010,2010,KY,Kentucky,16.5,16.1,16.9,"34,292",,White,"    (37.645970271000465, -84.77497104799966)",0
2010,2010,LA,Louisiana,17.8,13.4,22.3,286,,Indigenous,"    (31.31266064400046, -92.44568007099969)",1
2010,2010,LA,Louisiana,16.9,16.3,17.4,"16,849",,White,"    (31.31266064400046, -92.44568007099969)",0
2010,2010,ME,Maine,18.5,13.2,23.9,205,,Indigenous,"    (45.254228894000505, -68.98503133599962)",1
2010,2010,ME,Maine,17.5,16.7,18.4,"8,521",,White,"    (45.254228894000505, -68.98503133599962)",0
2010,2010,MD,Maryland,18.1,13.3,22.9,249,,Indigenous,"    (39.29058096400047, -76.60926011099963)",1
2010,2010,MD,Maryland,17.4,16.7,18.1,"10,078",,White,"    (39.29058096400047, -76.60926011099963)",0
2010,2010,MA,Massachusetts,12.7,4.7,20.6,71,,Indigenous,"    (42.27687047000046, -72.08269067499964)",1
2010,2010,MA,Massachusetts,16.6,16.1,17.1,"19,832",,White,"    (42.27687047000046, -72.08269067499964)",0
2010,2010,MI,Michigan,17.2,15.2,19.2,"1,341",,Indigenous,"    (44.6613195430005, -84.71439026999968)",1
2010,2010,MI,Michigan,16.9,16.5,17.2,"44,913",,White,"    (44.6613195430005, -84.71439026999968)",0
2010,2010,MN,Minnesota,20.7,19.2,22.2,"2,793",,Indigenous,"    (46.35564873600049, -94.79420050299967)",1
2010,2010,MN,Minnesota,14.8,14.3,15.2,"25,560",,White,"    (46.35564873600049, -94.79420050299967)",0
2010,2010,MS,Mississippi,26.1,15.5,36.7,69,,Indigenous,"    (32.745510099000455, -89.53803082499968)",1
2010,2010,MS,Mississippi,16.1,15.4,16.8,"11,284",,White,"    (32.745510099000455, -89.53803082499968)",0
2010,2010,MO,Missouri,15.7,11.2,20.2,255,,Indigenous,"    (38.635790776000476, -92.56630005299968)",1
2010,2010,MO,Missouri,16.7,16.3,17.1,"33,573",,White,"    (38.635790776000476, -92.56630005299968)",0
2010,2010,MT,Montana,19.1,17.3,20.9,"1,932",,Indigenous,"    (47.06652897200047, -109.42442064499971)",1
2010,2010,MT,Montana,13.4,12.4,14.3,"4,508",,White,"    (47.06652897200047, -109.42442064499971)",0
2010,2010,NE,Nebraska,20.2,15.7,24.7,307,,Indigenous,"    (41.6410409880005, -99.36572062299967)",1
2010,2010,NE,Nebraska,16.5,15.6,17.4,"6,907",,White,"    (41.6410409880005, -99.36572062299967)",0
2010,2010,NV,Nevada,16.6,12.9,20.3,398,,Indigenous,"    (39.493240390000494, -117.07184056399967)",1
2010,2010,NV,Nevada,13.3,12.3,14.3,"4,450",,White,"    (39.493240390000494, -117.07184056399967)",0
2010,2010,NH,New Hampshire,13.9,5.7,22.1,72,,Indigenous,"    (43.65595011300047, -71.50036091999965)",1
2010,2010,NH,New Hampshire,17.6,16.6,18.6,"5,837",,White,"    (43.65595011300047, -71.50036091999965)",0
2010,2010,NJ,New Jersey,14.6,11.0,18.2,370,,Indigenous,"    (40.13057004800049, -74.27369128799967)",1
2010,2010,NJ,New Jersey,17.3,16.6,18.1,"10,745",,White,"    (40.13057004800049, -74.27369128799967)",0
2010,2010,NM,New Mexico,22.1,19.3,25.0,809,,Indigenous,"    (34.52088095200048, -106.24058098499967)",1
2010,2010,NM,New Mexico,16.1,14.7,17.5,"2,785",,White,"    (34.52088095200048, -106.24058098499967)",0
2010,2010,NY,New York,16.9,15.3,18.4,"2,243",,Indigenous,"    (42.82700103200045, -75.54397042699964)",1
2010,2010,NY,New York,17.2,16.9,17.6,"52,555",,White,"    (42.82700103200045, -75.54397042699964)",0
2010,2010,NC,North Carolina,16.4,14.2,18.7,"1,064",,Indigenous,"    (35.466220975000454, -79.15925046299964)",1
2010,2010,NC,North Carolina,13.2,12.8,13.5,"29,877",,White,"    (35.466220975000454, -79.15925046299964)",0
2010,2010,ND,North Dakota,20.9,18.8,23.1,"1,432",,Indigenous,"    (47.47531977900047, -100.11842104899966)",1
2010,2010,ND,North Dakota,15.5,14.2,16.8,"3,002",,White,"    (47.47531977900047, -100.11842104899966)",0
2010,2010,OH,Ohio,16.9,13.4,20.3,451,,Indigenous,"    (40.06021014100048, -82.40426005599966)",1
2010,2010,OH,Ohio,16.7,16.4,17.0,"60,250",,White,"    (40.06021014100048, -82.40426005599966)",0
2010,2010,OK,Oklahoma,18.7,16.8,20.6,"1,648",,Indigenous,"    (35.47203135600046, -97.52107021399968)",1
2010,2010,OK,Oklahoma,17.7,17.2,18.3,"18,699",,White,"    (35.47203135600046, -97.52107021399968)",0
2010,2010,OR,Oregon,19.2,16.8,21.6,"1,017",,Indigenous,"    (44.56744942400047, -120.15503132599969)",1
2010,2010,OR,Oregon,16.9,16.4,17.4,"20,178",,White,"    (44.56744942400047, -120.15503132599969)",0
2010,2010,PA,Pennsylvania,14.8,11.9,17.6,589,,Indigenous,"    (40.79373015200048, -77.86070029399963)",1
2010,2010,PA,Pennsylvania,14.9,14.6,15.2,"48,998",,White,"    (40.79373015200048, -77.86070029399963)",0
2010,2010,RI,Rhode Island,18.3,9.7,26.8,82,,Indigenous,"    (41.70828019300046, -71.52247031399963)",1
2010,2010,RI,Rhode Island,16.1,15.0,17.3,"3,865",,White,"    (41.70828019300046, -71.52247031399963)",0
2010,2010,SC,South Carolina,19.8,10.9,28.6,81,,Indigenous,"    (33.998821303000454, -81.04537120699968)",1
2010,2010,SC,South Carolina,14.8,14.2,15.4,"13,295",,White,"    (33.998821303000454, -81.04537120699968)",0
2010,2010,SD,South Dakota,24.6,22.9,26.4,"2,344",,Indigenous,"    (44.353130053000484, -100.3735306369997)",1
2010,2010,SD,South Dakota,18.1,16.9,19.2,"4,354",,White,"    (44.353130053000484, -100.3735306369997)",0
2010,2010,TN,Tennessee,16.1,15.7,16.5,"32,537",,White,"    (35.68094058000048, -85.77449091399967)",0
2010,2010,TX,Texas,15.5,11.9,19.2,386,,Indigenous,"    (31.827240407000488, -99.42677020599967)",1
2010,2010,TX,Texas,15.6,15.2,16.0,"33,874",,White,"    (31.827240407000488, -99.42677020599967)",0
2010,2010,UT,Utah,22.7,18.6,26.9,396,,Indigenous,"    (39.360700171000474, -111.58713063499971)",1
2010,2010,UT,Utah,14.1,13.5,14.7,"12,501",,White,"    (39.360700171000474, -111.58713063499971)",0
2010,2010,VT,Vermont,15.7,14.8,16.6,"6,341",,White,"    (43.62538123900049, -72.51764079099962)",0
2010,2010,VA,Virginia,21.5,14.7,28.3,144,,Indigenous,"    (37.54268067400045, -78.45789046299967)",1
2010,2010,VA,Virginia,20.5,19.9,21.1,"17,658",,White,"    (37.54268067400045, -78.45789046299967)",0
2010,2010,WA,Washington,23.5,22.0,25.1,"2,866",,Indigenous,"    (47.52227862900048, -120.47001078999972)",1
2010,2010,WA,Washington,16.9,16.4,17.3,"28,568",,White,"    (47.52227862900048, -120.47001078999972)",0
2010,2010,WV,West Virginia,20.4,12.3,28.5,98,,Indigenous,"    (38.66551020200046, -80.71264013499967)",1
2010,2010,WV,West Virginia,14.5,13.9,15.0,"15,389",,White,"    (38.66551020200046, -80.71264013499967)",0
2010,2010,WI,Wisconsin,19.2,17.1,21.2,"1,415",,Indigenous,"    (44.39319117400049, -89.81637074199966)",1
2010,2010,WI,Wisconsin,16.6,16.1,17.1,"21,029",,White,"    (44.39319117400049, -89.81637074199966)",0
2010,2010,WY,Wyoming,16.2,9.3,23.2,111,,Indigenous,"    (43.23554134300048, -108.10983035299967)",1
2010,2010,WY,Wyoming,16.2,14.9,17.5,"2,915",,White,"    (43.23554134300048, -108.10983035299967)",0
2010,2010,GU,Guam,12.3,4.1,20.5,65,,White,"    (13.444304, 144.793731)",0
2010,2010,PR,Puerto Rico,11.1,3.7,18.5,72,,Indigenous,"    (18.220833, -66.590149)",1
2010,2010,AL,Alabama,15.9,11.8,20.0,308,,Indigenous,"    (32.84057112200048, -86.63186076199969)",1
2010,2010,AL,Alabama,14.7,14.2,15.2,"17,965",,White,"    (32.84057112200048, -86.63186076199969)",0
2010,2010,AK,Alaska,36.1,34.5,37.7,"3,506",,Indigenous,"    (64.84507995700051, -147.72205903599973)",1
2010,2010,AK,Alaska,9.0,8.0,9.9,"3,680",,White,"    (64.84507995700051, -147.72205903599973)",0
2010,2010,AZ,Arizona,22.7,20.4,25.1,"1,219",,Indigenous,"    (34.865970280000454, -111.76381127699972)",1
2010,2010,AZ,Arizona,9.3,8.8,9.8,"14,233",,White,"    (34.865970280000454, -111.76381127699972)",0
2010,2010,AR,Arkansas,10.6,6.5,14.8,216,,Indigenous,"    (34.74865012400045, -92.27449074299966)",1
2010,2010,AR,Arkansas,13.2,12.7,13.7,"16,455",,White,"    (34.74865012400045, -92.27449074299966)",0
2010,2010,CA,California,17.0,15.9,18.2,"4,227",,Indigenous,"    (37.63864012300047, -120.99999953799971)",1
2010,2010,CA,California,12.2,11.9,12.5,"42,962",,White,"    (37.63864012300047, -120.99999953799971)",0
2010,2010,CO,Colorado,10.6,8.3,12.9,697,,Indigenous,"    (38.843840757000464, -106.13361092099967)",1
2010,2010,CO,Colorado,6.5,6.0,6.9,"10,821",,White,"    (38.843840757000464, -106.13361092099967)",0
2010,2010,CT,Connecticut,16.6,10.7,22.4,157,,Indigenous,"    (41.56266102000046, -72.64984095199964)",1
2010,2010,CT,Connecticut,14.6,13.6,15.5,"5,372",,White,"    (41.56266102000046, -72.64984095199964)",0
2010,2010,DE,Delaware,15.5,13.9,17.0,"2,063",,White,"    (39.008830667000495, -75.57774116799965)",0
2010,2010,DC,District of Columbia,19.4,11.2,27.5,93,,White,"    (38.89037138500049, -77.03196112699965)",0
2010,2010,FL,Florida,10.4,7.9,13.0,546,,Indigenous,"    (28.932040377000476, -81.92896053899966)",1
2010,2010,FL,Florida,11.1,10.8,11.4,"48,983",,White,"    (28.932040377000476, -81.92896053899966)",0
2010,2010,GA,Georgia,14.1,11.5,16.6,711,,Indigenous,"    (32.83968109300048, -83.62758034599966)",1
2010,2010,GA,Georgia,12.8,12.4,13.1,"28,259",,White,"    (32.83968109300048, -83.62758034599966)",0
2010,2010,HI,Hawaii,7.0,0.2,13.9,57,,Indigenous,"    (21.304850435000446, -157.85774940299973)",1
2010,2010,HI,Hawaii,4.9,3.7,6.0,"1,312",,White,"    (21.304850435000446, -157.85774940299973)",0
2010,2010,ID,Idaho,33.0,28.6,37.4,442,,Indigenous,"    (43.682630005000476, -114.3637300419997)",1
2010,2010,ID,Idaho,8.2,7.7,8.8,"10,991",,White,"    (43.682630005000476, -114.3637300419997)",0
2010,2010,IL,Illinois,20.3,10.9,29.6,74,,Indigenous,"    (40.48501028300046, -88.99771017799969)",1
2010,2010,IL,Illinois,12.3,11.9,12.7,"30,359",,White,"    (40.48501028300046, -88.99771017799969)",0
2010,2010,IN,Indiana,7.6,3.0,12.1,132,,Indigenous,"    (39.766910452000445, -86.14996019399968)",1
2010,2010,IN,Indiana,14.4,14.0,14.8,"34,999",,White,"    (39.766910452000445, -86.14996019399968)",0
2010,2010,IA,Iowa,18.1,12.5,23.6,188,,Indigenous,"    (42.46940091300047, -93.81649055599968)",1
2010,2010,IA,Iowa,13.7,13.2,14.2,"17,878",,White,"    (42.46940091300047, -93.81649055599968)",0
2010,2010,KS,Kansas,16.3,12.9,19.7,455,,Indigenous,"    (38.34774030000045, -98.20078122699965)",1
2010,2010,KS,Kansas,11.8,11.3,12.3,"14,299",,White,"    (38.34774030000045, -98.20078122699965)",0
2010,2010,KY,Kentucky,17.9,8.5,27.3,67,,Indigenous,"    (37.645970271000465, -84.77497104799966)",1
2010,2010,KY,Kentucky,18.0,17.6,18.4,"34,292",,White,"    (37.645970271000465, -84.77497104799966)",0
2010,2010,LA,Louisiana,18.9,14.3,23.4,286,,Indigenous,"    (31.31266064400046, -92.44568007099969)",1
2010,2010,LA,Louisiana,13.6,13.0,14.1,"16,849",,White,"    (31.31266064400046, -92.44568007099969)",0
2010,2010,ME,Maine,14.1,9.3,19.0,205,,Indigenous,"    (45.254228894000505, -68.98503133599962)",1
2010,2010,ME,Maine,14.9,14.2,15.7,"8,521",,White,"    (45.254228894000505, -68.98503133599962)",0
2010,2010,MD,Maryland,13.7,9.4,17.9,249,,Indigenous,"    (39.29058096400047, -76.60926011099963)",1
2010,2010,MD,Maryland,14.8,14.1,15.5,"10,078",,White,"    (39.29058096400047, -76.60926011099963)",0
2010,2010,MA,Massachusetts,15.5,6.9,24.1,71,,Indigenous,"    (42.27687047000046, -72.08269067499964)",1
2010,2010,MA,Massachusetts,14.4,14.0,14.9,"19,832",,White,"    (42.27687047000046, -72.08269067499964)",0
2010,2010,MI,Michigan,19.8,17.7,22.0,"1,341",,Indigenous,"    (44.6613195430005, -84.71439026999968)",1
2010,2010,MI,Michigan,13.5,13.2,13.8,"44,913",,White,"    (44.6613195430005, -84.71439026999968)",0
2010,2010,MN,Minnesota,24.1,22.5,25.6,"2,793",,Indigenous,"    (46.35564873600049, -94.79420050299967)",1
2010,2010,MN,Minnesota,9.2,8.9,9.6,"25,560",,White,"    (46.35564873600049, -94.79420050299967)",0
2010,2010,MS,Mississippi,17.4,8.2,26.6,69,,Indigenous,"    (32.745510099000455, -89.53803082499968)",1
2010,2010,MS,Mississippi,14.4,13.8,15.1,"11,284",,White,"    (32.745510099000455, -89.53803082499968)",0
2010,2010,MO,Missouri,14.1,9.8,18.4,255,,Indigenous,"    (38.635790776000476, -92.56630005299968)",1
